date,tavg,tmin,tmax,prcp,wdir,wspd,pres
2005-06-05,25.0,17.1,32.9,0.0,,,
2005-06-06,26.4,19.8,33.0,0.0,,,
2005-06-07,24.15,17.3,31.0,0.0,,,
2005-06-08,25.5,19.0,32.0,0.0,,,
2005-06-09,25.25,18.5,32.0,0.0,,,
2005-06-10,25.0,18.6,31.4,1.8,,,
2005-06-11,24.799999999999997,17.9,31.7,0.2,,,
2005-06-12,24.549999999999997,19.4,29.7,0.0,,,
2005-06-13,20.0,16.5,23.5,0.0,,,
2005-06-14,20.7,15.2,26.2,0.0,,,
2005-06-15,22.9,16.2,29.6,0.0,,,
2005-06-16,26.25,19.5,33.0,0.0,,,
2005-06-17,28.0,21.6,34.4,0.0,,,
2005-06-18,27.35,21.2,33.5,0.0,,,
2005-06-19,28.9,22.7,35.1,0.0,,,
2005-06-20,29.3,23.6,35.0,0.1,,,
2005-06-21,28.35,22.5,34.2,0.0,,,
2005-06-22,29.05,21.6,36.5,0.2,,,
2005-06-23,23.299999999999997,18.2,28.4,3.4,,,
2005-06-24,24.549999999999997,18.4,30.7,0.0,,,
2005-06-25,25.6,19.3,31.9,0.0,,,
2005-06-26,26.45,19.6,33.3,0.0,,,
2005-06-27,27.5,21.8,33.2,0.2,,,
2005-06-28,24.6,19.8,29.4,0.0,,,
2005-06-29,22.6,16.5,28.7,0.0,,,
2005-06-30,24.5,17.8,31.2,0.0,,,
2005-07-01,26.2,20.0,32.4,0.0,,,
2005-07-02,27.95,21.1,34.8,0.0,,,
2005-07-03,29.85,22.5,37.2,0.0,,,
2005-07-04,28.1,21.6,34.6,0.0,,,
2005-07-05,24.85,18.4,31.3,0.0,,,
2005-07-06,26.549999999999997,19.3,33.8,0.0,,,
2005-07-07,26.1,18.6,33.6,0.0,,,
2005-07-08,23.75,16.7,30.8,0.0,,,
2005-07-09,25.45,18.4,32.5,0.0,,,
2005-07-10,22.9,16.0,29.8,0.0,,,
2005-07-11,25.5,18.6,32.4,0.0,,,
2005-07-12,27.7,20.4,35.0,0.0,,,
2005-07-13,28.25,21.1,35.4,0.0,,,
2005-07-14,29.6,23.0,36.2,0.0,,,
2005-07-15,29.25,22.5,36.0,0.0,,,
2005-07-16,28.55,20.6,36.5,0.0,,,
2005-07-17,26.6,20.0,33.2,0.0,,,
2005-07-18,23.9,18.0,29.8,0.0,,,
2005-07-19,26.5,19.3,33.7,0.0,,,
2005-07-20,29.25,21.6,36.9,0.0,,,
2005-07-21,30.1,22.6,37.6,0.0,,,
2005-07-22,29.55,23.4,35.7,0.0,,,
2005-07-23,28.6,22.0,35.2,0.0,,,
2005-07-24,27.0,20.3,33.7,0.0,,,
2005-07-25,26.55,21.5,31.6,0.0,,,
2005-07-26,25.7,19.9,31.5,0.0,,,
2005-07-27,25.05,20.5,29.6,0.0,,,
2005-07-28,23.75,19.5,28.0,0.0,,,
2005-07-29,23.5,18.8,28.2,0.0,,,
2005-07-30,22.95,16.5,29.4,0.0,,,
2005-07-31,24.8,17.4,32.2,0.0,,,
2005-08-01,24.55,18.0,31.1,0.2,,,
2005-08-02,20.85,14.4,27.3,0.0,,,
2005-08-03,23.0,15.5,30.5,0.0,,,
2005-08-04,25.9,18.8,33.0,0.0,,,
2005-08-05,27.5,20.0,35.0,0.0,,,
2005-08-06,29.1,21.2,37.0,0.0,,,
2005-08-07,29.75,21.5,38.0,0.0,,,
2005-08-08,30.200000000000003,24.2,36.2,0.0,,,
2005-08-09,27.3,21.0,33.6,0.0,,,
2005-08-10,20.85,18.2,23.5,0.6,,,
2005-08-11,23.5,18.0,29.0,0.0,,,
2005-08-12,24.55,17.5,31.6,0.0,,,
2005-08-13,27.55,20.9,34.2,0.0,,,
2005-08-14,28.75,22.0,35.5,0.0,,,
2005-08-15,29.549999999999997,22.3,36.8,0.0,,,
2005-08-16,26.35,22.7,30.0,0.0,,,
2005-08-17,26.45,19.4,33.5,0.0,,,
2005-08-18,27.0,20.6,33.4,0.0,,,
2005-08-19,24.65,19.5,29.8,0.0,,,
2005-08-20,23.2,16.5,29.9,0.0,,,
2005-08-21,19.3,14.4,24.2,0.0,,,
2005-08-22,20.45,12.5,28.4,0.0,,,
2005-08-23,23.0,16.2,29.8,0.0,,,
2005-08-24,24.55,17.0,32.1,0.0,,,
2005-08-25,26.299999999999997,18.7,33.9,0.0,,,
2005-08-26,26.25,19.3,33.2,0.0,,,
2005-08-27,26.5,20.0,33.0,0.0,,,
2005-08-28,26.7,20.4,33.0,0.0,,,
2005-08-29,27.05,21.1,33.0,0.0,,,
2005-08-30,27.6,21.3,33.9,0.0,,,
2005-08-31,26.5,21.4,31.6,0.0,,,
2005-09-01,25.7,19.7,31.7,0.0,,,
2005-09-02,26.4,20.4,32.4,0.0,,,
2005-09-03,27.4,21.5,33.3,0.0,,,
2005-09-04,26.9,19.2,34.6,0.0,,,
2005-09-05,23.55,18.6,28.5,0.0,,,
2005-09-06,18.8,14.3,23.3,1.0,,,
2005-09-07,17.0,13.0,21.0,1.5,,,
2005-09-08,19.35,14.0,24.7,0.0,,,
2005-09-09,20.8,14.3,27.3,1.0,,,
2005-09-10,18.4,13.5,23.3,0.0,,,
2005-09-11,17.35,12.4,22.3,0.0,,,
2005-09-12,19.0,14.4,23.6,0.0,,,
2005-09-13,19.549999999999997,13.7,25.4,0.0,,,
2005-09-14,21.2,15.2,27.2,0.0,,,
2005-09-15,22.95,16.9,29.0,0.0,,,
2005-09-16,23.4,16.6,30.2,0.0,,,
2005-09-17,16.7,10.4,23.0,0.0,,,
2005-09-18,14.2,7.4,21.0,0.0,,,
2005-09-19,15.5,8.4,22.6,0.0,,,
2005-09-20,18.7,11.2,26.2,0.0,,,
2005-09-21,19.75,12.0,27.5,0.0,,,
2005-09-22,21.15,13.6,28.7,0.0,,,
2005-09-23,21.9,15.8,28.0,0.0,,,
2005-09-24,22.0,16.5,27.5,0.0,,,
2005-09-25,20.5,14.8,26.2,2.9,,,
2005-09-26,17.7,12.2,23.2,0.0,,,
2005-09-27,19.1,13.6,24.6,0.0,,,
2005-09-28,20.5,15.0,26.0,0.0,,,
2005-09-29,21.4,15.5,27.3,0.0,,,
2005-09-30,20.3,13.6,27.0,0.0,,,
2005-10-01,21.95,15.2,28.7,0.0,,,
2005-10-02,16.4,12.5,20.3,0.0,,,
2005-10-03,15.0,10.0,20.0,0.0,,,
2005-10-04,14.85,8.0,21.7,0.0,,,
2005-10-05,16.25,9.2,23.3,0.0,,,
2005-10-06,16.9,10.8,23.0,0.0,,,
2005-10-07,17.55,12.1,23.0,0.0,,,
2005-10-08,17.5,12.0,23.0,0.0,,,
2005-10-09,18.9,14.0,23.8,0.0,,,
2005-10-10,17.95,14.5,21.4,14.5,,,
2005-10-11,17.15,14.0,20.3,13.0,,,
2005-10-12,16.85,13.1,20.6,9.6,,,
2005-10-13,11.45,9.4,13.5,4.2,,,
2005-10-14,11.5,9.0,14.0,0.0,,,
2005-10-15,12.6,9.0,16.2,0.0,,,
2005-10-16,14.4,10.2,18.6,0.0,,,
2005-10-17,15.2,13.5,16.9,2.9,,,
2005-10-18,15.8,12.8,18.8,0.1,,,
2005-10-19,14.25,9.6,18.9,0.0,,,
2005-10-20,13.75,10.3,17.2,1.8,,,
2005-10-21,13.2,11.1,15.3,8.4,,,
2005-10-22,14.45,12.6,16.3,9.5,,,
2005-10-23,13.399999999999999,9.6,17.2,0.0,,,
2005-10-24,13.700000000000001,9.3,18.1,0.0,,,
2005-10-25,14.1,10.0,18.2,0.0,,,
2005-10-26,16.05,11.6,20.5,0.0,,,
2005-10-27,17.25,12.2,22.3,3.0,,,
2005-10-28,14.799999999999999,12.2,17.4,16.3,,,
2005-10-29,14.7,10.6,18.8,0.0,,,
2005-10-30,16.85,13.6,20.1,10.7,,,
2005-10-31,13.5,11.2,15.8,0.0,,,
2005-11-01,13.0,10.4,15.6,0.0,,,
2005-11-02,13.45,9.5,17.4,0.0,,,
2005-11-03,12.65,9.5,15.8,0.1,,,
2005-11-04,11.75,8.0,15.5,0.0,,,
2005-11-05,9.5,5.3,13.7,0.0,,,
2005-11-06,9.65,4.8,14.5,0.0,,,
2005-11-07,9.6,4.3,14.9,0.0,,,
2005-11-08,10.2,5.3,15.1,3.4,,,
2005-11-09,9.350000000000001,5.9,12.8,0.0,,,
2005-11-10,10.8,7.6,14.0,0.0,,,
2005-11-11,11.1,7.2,15.0,0.0,,,
2005-11-12,8.55,5.8,11.3,8.0,,,
2005-11-13,5.5,4.2,6.8,1.1,,,
2005-11-14,6.75,5.3,8.2,30.2,,,
2005-11-15,6.25,4.7,7.8,6.8,,,
2005-11-16,6.6,3.0,10.2,0.0,,,
2005-11-17,7.199999999999999,4.7,9.7,0.0,,,
2005-11-18,7.8,4.6,11.0,0.0,,,
2005-11-19,10.85,8.5,13.2,0.0,,,
2005-11-20,10.4,8.3,12.5,0.0,,,
2005-11-21,10.8,8.4,13.2,0.0,,,
2005-11-22,12.05,9.1,15.0,0.0,,,
2005-11-23,9.0,5.5,12.5,0.0,,,
2005-11-24,7.3,2.6,12.0,0.0,,,
2005-11-25,4.75,0.7,8.8,0.4,,,
2005-11-26,4.15,1.5,6.8,0.0,,,
2005-11-27,4.0,0.4,7.6,0.0,,,
2005-11-28,5.3,2.6,8.0,0.0,,,
2005-11-29,4.2,0.6,7.8,0.0,,,
2005-11-30,5.25,0.8,9.7,0.0,,,
2005-12-01,4.8999999999999995,1.2,8.6,1.0,,,
2005-12-02,8.85,6.6,11.1,16.4,,,
2005-12-03,8.600000000000001,5.4,11.8,0.0,,,
2005-12-04,9.899999999999999,8.1,11.7,0.0,,,
2005-12-05,8.7,5.4,12.0,0.0,,,
2005-12-06,6.300000000000001,2.2,10.4,0.0,,,
2005-12-07,7.550000000000001,4.3,10.8,0.0,,,
2005-12-08,7.85,4.0,11.7,0.0,,,
2005-12-09,9.1,4.6,13.6,0.0,,,
2005-12-10,5.75,1.4,10.1,0.0,,,
2005-12-11,4.25,0.0,8.5,0.0,,,
2005-12-12,4.550000000000001,0.8,8.3,0.0,,,
2005-12-13,4.3999999999999995,-0.4,9.2,0.0,,,
2005-12-14,5.6,1.2,10.0,0.0,,,
2005-12-15,4.25,1.0,7.5,0.0,,,
2005-12-16,3.8500000000000005,-0.6,8.3,0.0,,,
2005-12-17,5.6,-0.8,12.0,0.0,,,
2005-12-18,5.5,1.9,9.1,0.0,,,
2005-12-19,4.85,2.0,7.7,0.0,,,
2005-12-20,7.2,5.4,9.0,0.0,,,
2005-12-21,6.75,3.9,9.6,0.0,,,
2005-12-22,4.6,-0.3,9.5,0.0,,,
2005-12-23,4.45,-0.4,9.3,0.0,,,
2005-12-24,3.65,-0.2,7.5,0.0,,,
2005-12-25,5.0,2.2,7.8,0.0,,,
2005-12-26,5.2,3.5,6.9,7.2,,,
2005-12-27,7.75,6.0,9.5,0.0,,,
2005-12-28,3.35,0.0,6.7,0.0,,,
2005-12-29,3.9999999999999996,-0.2,8.2,0.0,,,
2005-12-30,10.7,6.6,14.8,0.0,,,
2005-12-31,7.75,6.0,9.5,0.0,,,
2006-01-01,8.05,5.9,10.2,0.0,,,
2006-01-02,7.6,4.0,11.2,0.0,,,
2006-01-03,6.95,3.0,10.9,0.0,,,
2006-01-04,5.3,0.1,10.5,0.0,,,
2006-01-05,6.1,2.0,10.2,0.7,,,
2006-01-06,5.4,4.0,6.8,19.2,,,
2006-01-07,5.5,3.3,7.7,0.3,,,
2006-01-08,7.25,5.9,8.6,0.0,,,
2006-01-09,6.3,4.4,8.2,0.4,,,
2006-01-10,5.25,3.2,7.3,0.0,,,
2006-01-11,7.45,4.9,10.0,0.0,,,
2006-01-12,5.9,2.2,9.6,0.0,,,
2006-01-13,5.5,2.0,9.0,0.0,,,
2006-01-14,4.8,2.6,7.0,0.0,,,
2006-01-15,5.949999999999999,4.3,7.6,12.1,,,
2006-01-16,4.25,2.7,5.8,2.4,,,
2006-01-17,6.85,4.2,9.5,0.0,,,
2006-01-18,7.25,2.7,11.8,0.0,,,
2006-01-19,9.9,5.3,14.5,0.0,,,
2006-01-20,7.5,4.4,10.6,0.1,,,
2006-01-21,5.6,4.7,6.5,0.0,,,
2006-01-22,5.6,3.0,8.2,0.0,,,
2006-01-23,7.1,3.6,10.6,0.0,,,
2006-01-24,4.5,1.0,8.0,0.0,,,
2006-01-25,4.75,3.5,6.0,0.0,,,
2006-01-26,4.85,2.0,7.7,0.0,,,
2006-01-27,2.55,-0.2,5.3,0.0,,,
2006-01-28,0.8000000000000003,-2.8,4.4,0.0,,,
2006-01-29,0.30000000000000004,-2.0,2.6,0.2,,,
2006-01-30,2.35,-1.7,6.4,0.2,,,
2006-01-31,5.65,-0.6,11.9,0.0,,,
2006-02-01,7.25,2.0,12.5,0.0,,,
2006-02-02,7.75,2.5,13.0,0.0,,,
2006-02-03,9.0,4.1,13.9,0.0,,,
2006-02-04,5.3,1.6,9.0,0.0,,,
2006-02-05,5.1499999999999995,0.7,9.6,0.0,,,
2006-02-06,6.6,0.6,12.6,0.0,,,
2006-02-07,6.6,0.6,12.6,0.0,,,
2006-02-08,6.95,0.3,13.6,0.0,,,
2006-02-09,7.1499999999999995,0.7,13.6,0.0,,,
2006-02-10,7.449999999999999,2.2,12.7,0.0,,,
2006-02-11,10.05,5.9,14.2,0.0,,,
2006-02-12,9.6,5.2,14.0,0.0,,,
2006-02-13,9.7,3.2,16.2,0.0,,,
2006-02-14,9.9,4.4,15.4,0.0,,,
2006-02-15,8.0,2.8,13.2,0.0,,,
2006-02-16,8.95,6.9,11.0,0.0,,,
2006-02-17,7.1,2.8,11.4,0.0,,,
2006-02-18,9.0,6.6,11.4,10.8,,,
2006-02-19,6.25,3.5,9.0,0.1,,,
2006-02-20,4.7,1.8,7.6,0.2,,,
2006-02-21,5.6,3.0,8.2,0.0,,,
2006-02-22,4.35,1.7,7.0,1.7,,,
2006-02-23,2.9,0.6,5.2,0.6,,,
2006-02-24,4.45,-0.4,9.3,0.5,,,
2006-02-25,3.2,0.2,6.2,21.3,,,
2006-02-26,2.9000000000000004,0.4,5.4,0.0,,,
2006-02-27,6.25,1.3,11.2,0.0,,,
2006-02-28,5.45,-0.4,11.3,0.0,,,
2006-03-01,5.6,0.0,11.2,0.0,,,
2006-03-02,5.05,-0.9,11.0,0.0,,,
2006-03-03,7.4,4.0,10.8,0.4,,,
2006-03-04,8.55,6.7,10.4,10.1,,,
2006-03-05,4.75,2.0,7.5,0.0,,,
2006-03-06,5.85,1.0,10.7,0.0,,,
2006-03-07,9.0,3.2,14.8,0.0,,,
2006-03-08,13.35,7.0,19.7,0.0,,,
2006-03-09,11.85,7.7,16.0,0.0,,,
2006-03-10,9.1,4.5,13.7,0.0,,,
2006-03-11,12.85,7.5,18.2,0.0,,,
2006-03-12,12.8,7.6,18.0,0.0,,,
2006-03-13,14.3,6.8,21.8,0.0,,,
2006-03-14,15.0,8.9,21.1,0.0,,,
2006-03-15,14.5,7.0,22.0,0.0,,,
2006-03-16,13.35,7.2,19.5,0.0,,,
2006-03-17,11.4,8.3,14.5,6.6,,,
2006-03-18,11.4,8.8,14.0,10.4,,,
2006-03-19,10.65,7.3,14.0,4.0,,,
2006-03-20,9.6,5.7,13.5,0.6,,,
2006-03-21,10.8,7.4,14.2,0.2,,,
2006-03-22,9.5,6.2,12.8,0.4,,,
2006-03-23,11.2,8.3,14.1,0.8,,,
2006-03-24,12.8,9.4,16.2,0.0,,,
2006-03-25,13.0,9.2,16.8,0.0,,,
2006-03-26,15.35,9.2,21.5,0.0,,,
2006-03-27,14.549999999999999,10.7,18.4,0.0,,,
2006-03-28,11.9,7.0,16.8,0.0,,,
2006-03-29,12.35,6.7,18.0,0.2,,,
2006-03-30,14.600000000000001,9.4,19.8,0.0,,,
2006-03-31,15.95,9.7,22.2,0.0,,,
2006-04-01,14.95,9.9,20.0,0.0,,,
2006-04-02,14.549999999999999,8.2,20.9,0.0,,,
2006-04-03,15.7,11.4,20.0,0.0,,,
2006-04-04,19.15,12.6,25.7,0.0,,,
2006-04-05,11.95,8.1,15.8,5.6,,,
2006-04-06,12.7,9.6,15.8,2.7,,,
2006-04-07,13.8,10.0,17.6,0.0,,,
2006-04-08,13.3,7.4,19.2,0.0,,,
2006-04-09,15.5,10.0,21.0,0.0,,,
2006-04-10,12.0,7.0,17.0,0.0,,,
2006-04-11,10.65,3.3,18.0,0.0,,,
2006-04-12,14.55,7.5,21.6,0.0,,,
2006-04-13,14.899999999999999,7.4,22.4,0.0,,,
2006-04-14,16.15,11.0,21.3,7.5,,,
2006-04-15,15.0,11.0,19.0,0.0,,,
2006-04-16,13.7,8.4,19.0,0.0,,,
2006-04-17,11.65,8.8,14.5,1.7,,,
2006-04-18,12.05,5.8,18.3,0.0,,,
2006-04-19,14.45,8.2,20.7,0.0,,,
2006-04-20,15.5,10.2,20.8,0.0,,,
2006-04-21,13.25,9.7,16.8,2.8,,,
2006-04-22,12.9,8.8,17.0,25.3,,,
2006-04-23,14.8,11.4,18.2,0.0,,,
2006-04-24,18.6,12.6,24.6,0.0,,,
2006-04-25,19.95,14.1,25.8,0.0,,,
2006-04-26,18.55,11.9,25.2,0.0,,,
2006-04-27,19.45,12.7,26.2,0.0,,,
2006-04-28,16.3,10.4,22.2,0.0,,,
2006-04-29,14.149999999999999,7.6,20.7,0.0,,,
2006-04-30,15.45,8.4,22.5,0.0,,,
2006-05-01,18.0,11.0,25.0,0.0,,,
2006-05-02,18.85,11.0,26.7,0.0,,,
2006-05-03,16.200000000000003,14.3,18.1,0.8,,,
2006-05-04,15.75,13.3,18.2,9.6,,,
2006-05-05,15.9,12.5,19.3,2.0,,,
2006-05-06,18.2,13.4,23.0,0.0,,,
2006-05-07,16.1,11.6,20.6,0.0,,,
2006-05-08,15.0,9.6,20.4,0.0,,,
2006-05-09,16.75,10.8,22.7,0.0,,,
2006-05-10,19.200000000000003,12.8,25.6,0.0,,,
2006-05-11,20.3,14.0,26.6,3.6,,,
2006-05-12,18.45,12.4,24.5,0.0,,,
2006-05-13,20.35,14.5,26.2,0.0,,,
2006-05-14,22.15,16.5,27.8,0.0,,,
2006-05-15,22.95,16.4,29.5,0.0,,,
2006-05-16,24.200000000000003,17.6,30.8,0.0,,,
2006-05-17,25.2,17.9,32.5,0.0,,,
2006-05-18,22.85,18.4,27.3,0.0,,,
2006-05-19,20.75,14.0,27.5,0.0,,,
2006-05-20,20.35,15.0,25.7,0.0,,,
2006-05-21,20.05,13.4,26.7,0.0,,,
2006-05-22,16.65,12.0,21.3,0.0,,,
2006-05-23,15.65,10.5,20.8,0.0,,,
2006-05-24,16.2,9.5,22.9,0.0,,,
2006-05-25,19.7,13.1,26.3,0.0,,,
2006-05-26,20.95,14.6,27.3,0.0,,,
2006-05-27,23.65,16.0,31.3,0.0,,,
2006-05-28,24.950000000000003,17.7,32.2,0.0,,,
2006-05-29,26.8,20.6,33.0,0.0,,,
2006-05-30,21.8,14.8,28.8,0.0,,,
2006-05-31,17.4,11.1,23.7,0.0,,,
2006-06-01,16.95,10.0,23.9,0.0,,,
2006-06-02,20.549999999999997,12.7,28.4,0.0,,,
2006-06-03,19.05,11.8,26.3,0.0,,,
2006-06-04,19.9,12.1,27.7,0.0,,,
2006-06-05,23.4,16.0,30.8,0.0,,,
2006-06-06,25.6,18.0,33.2,0.0,,,
2006-06-07,26.799999999999997,19.8,33.8,0.0,,,
2006-06-08,26.950000000000003,19.2,34.7,0.0,,,
2006-06-09,21.9,16.3,27.5,7.5,,,
2006-06-10,21.65,16.3,27.0,0.0,,,
2006-06-11,24.25,17.9,30.6,0.0,,,
2006-06-12,23.9,18.2,29.6,0.0,,,
2006-06-13,23.0,17.6,28.4,0.0,,,
2006-06-14,23.049999999999997,16.9,29.2,10.0,,,
2006-06-15,20.85,15.5,26.2,1.2,,,
2006-06-16,21.3,15.9,26.7,0.0,,,
2006-06-17,20.95,15.6,26.3,6.5,,,
2006-06-18,21.4,15.6,27.2,0.0,,,
2006-06-19,24.299999999999997,18.2,30.4,1.7,,,
2006-06-20,23.3,18.0,28.6,2.8,,,
2006-06-21,24.8,18.0,31.6,0.0,,,
2006-06-22,27.25,20.5,34.0,0.0,,,
2006-06-23,28.55,21.6,35.5,0.0,,,
2006-06-24,26.3,21.3,31.3,0.0,,,
2006-06-25,22.4,17.0,27.8,0.0,,,
2006-06-26,23.4,17.0,29.8,0.0,,,
2006-06-27,24.5,17.8,31.2,0.0,,,
2006-06-28,24.95,18.5,31.4,0.0,,,
2006-06-29,24.9,18.3,31.5,0.0,,,
2006-06-30,27.25,20.8,33.7,0.0,,,
2006-07-01,26.2,20.0,32.4,0.0,,,
2006-07-02,26.3,20.4,32.2,0.0,,,
2006-07-03,24.8,18.8,30.8,0.0,,,
2006-07-04,25.25,18.2,32.3,0.0,,,
2006-07-05,23.5,17.4,29.6,0.0,,,
2006-07-06,24.2,17.9,30.5,0.0,,,
2006-07-07,25.0,18.0,32.0,0.0,,,
2006-07-08,27.6,20.8,34.4,0.0,,,
2006-07-09,28.950000000000003,21.2,36.7,0.0,,,
2006-07-10,30.950000000000003,24.3,37.6,0.0,,,
2006-07-11,28.05,21.6,34.5,3.6,,,
2006-07-12,28.75,24.4,33.1,0.0,,,
2006-07-13,28.8,23.4,34.2,1.9,,,
2006-07-14,27.1,22.1,32.1,0.0,,,
2006-07-15,28.35,22.5,34.2,0.0,,,
2006-07-16,28.1,21.5,34.7,0.0,,,
2006-07-17,28.9,23.0,34.8,0.0,,,
2006-07-18,27.9,21.8,34.0,2.3,,,
2006-07-19,25.5,19.0,32.0,0.3,,,
2006-07-20,26.85,20.5,33.2,0.0,,,
2006-07-21,28.700000000000003,22.2,35.2,0.0,,,
2006-07-22,26.700000000000003,19.2,34.2,0.0,,,
2006-07-23,28.799999999999997,22.3,35.3,0.0,,,
2006-07-24,28.85,22.5,35.2,0.0,,,
2006-07-25,28.25,21.4,35.1,0.0,,,
2006-07-26,28.0,21.0,35.0,0.0,,,
2006-07-27,26.85,21.7,32.0,0.0,,,
2006-07-28,25.1,18.9,31.3,0.0,,,
2006-07-29,26.799999999999997,20.2,33.4,0.0,,,
2006-07-30,27.95,20.4,35.5,0.0,,,
2006-07-31,28.7,21.0,36.4,0.0,,,
2006-08-01,27.450000000000003,20.7,34.2,0.0,,,
2006-08-02,28.5,22.4,34.6,0.0,,,
2006-08-03,26.6,19.6,33.6,0.0,,,
2006-08-04,23.35,16.2,30.5,0.0,,,
2006-08-05,24.75,17.0,32.5,0.0,,,
2006-08-06,24.85,18.0,31.7,0.0,,,
2006-08-07,25.35,18.0,32.7,0.0,,,
2006-08-08,24.35,18.2,30.5,0.0,,,
2006-08-09,24.6,18.2,31.0,0.0,,,
2006-08-10,26.25,19.0,33.5,0.0,,,
2006-08-11,26.6,19.2,34.0,0.0,,,
2006-08-12,25.75,18.6,32.9,0.0,,,
2006-08-13,21.5,14.4,28.6,0.0,,,
2006-08-14,24.6,17.5,31.7,0.0,,,
2006-08-15,23.0,18.2,27.8,0.0,,,
2006-08-16,17.8,12.4,23.2,0.0,,,
2006-08-17,18.200000000000003,14.8,21.6,9.8,,,
2006-08-18,18.549999999999997,13.7,23.4,0.0,,,
2006-08-19,18.05,11.9,24.2,0.0,,,
2006-08-20,22.15,15.7,28.6,0.0,,,
2006-08-21,24.4,18.2,30.6,0.0,,,
2006-08-22,25.85,19.2,32.5,0.0,,,
2006-08-23,27.4,20.7,34.1,0.0,,,
2006-08-24,25.75,19.0,32.5,0.0,,,
2006-08-25,24.2,17.5,30.9,0.0,,,
2006-08-26,22.9,17.5,28.3,0.0,,,
2006-08-27,23.3,17.0,29.6,0.0,,,
2006-08-28,25.8,18.0,33.6,0.0,,,
2006-08-29,25.8,18.0,33.6,0.0,,,
2006-08-30,25.05,18.6,31.5,0.0,,,
2006-08-31,25.5,18.4,32.6,0.0,,,
2006-09-01,26.95,19.0,34.9,0.0,,,
2006-09-02,27.1,19.2,35.0,0.0,,,
2006-09-03,27.85,20.0,35.7,0.0,,,
2006-09-04,29.2,23.0,35.4,0.0,,,
2006-09-05,27.5,21.6,33.4,0.0,,,
2006-09-06,27.25,22.0,32.5,2.0,,,
2006-09-07,26.049999999999997,21.4,30.7,0.1,,,
2006-09-08,26.049999999999997,19.8,32.3,0.0,,,
2006-09-09,26.5,20.2,32.8,0.0,,,
2006-09-10,23.9,17.6,30.2,0.0,,,
2006-09-11,24.9,20.0,29.8,0.0,,,
2006-09-12,20.9,17.2,24.6,0.0,,,
2006-09-13,21.05,15.5,26.6,1.6,,,
2006-09-14,17.5,12.6,22.4,1.8,,,
2006-09-15,14.8,10.9,18.7,0.0,,,
2006-09-16,17.0,11.0,23.0,0.0,,,
2006-09-17,19.5,12.4,26.6,0.0,,,
2006-09-18,21.85,16.4,27.3,0.0,,,
2006-09-19,22.5,16.3,28.7,0.0,,,
2006-09-20,23.0,17.0,29.0,0.0,,,
2006-09-21,19.5,15.0,24.0,1.1,,,
2006-09-22,17.0,13.0,21.0,0.0,,,
2006-09-23,16.9,11.6,22.2,0.1,,,
2006-09-24,15.0,11.7,18.3,0.3,,,
2006-09-25,17.75,11.5,24.0,0.0,,,
2006-09-26,19.8,13.4,26.2,0.0,,,
2006-09-27,21.05,13.4,28.7,0.0,,,
2006-09-28,20.75,16.0,25.5,0.0,,,
2006-09-29,18.8,14.4,23.2,0.0,,,
2006-09-30,20.1,16.2,24.0,0.0,,,
2006-10-01,19.7,15.2,24.2,0.0,,,
2006-10-02,21.1,15.0,27.2,0.9,,,
2006-10-03,16.3,13.0,19.6,0.0,,,
2006-10-04,14.95,10.5,19.4,0.0,,,
2006-10-05,15.55,10.3,20.8,0.0,,,
2006-10-06,16.75,10.5,23.0,0.0,,,
2006-10-07,19.75,15.2,24.3,0.0,,,
2006-10-08,20.75,15.2,26.3,0.0,,,
2006-10-09,20.9,16.2,25.6,0.0,,,
2006-10-10,17.75,15.0,20.5,0.0,,,
2006-10-11,16.2,13.2,19.2,0.8,,,
2006-10-12,15.1,10.2,20.0,0.0,,,
2006-10-13,16.3,10.9,21.7,0.0,,,
2006-10-14,17.0,12.0,22.0,0.0,,,
2006-10-15,16.7,12.6,20.8,0.0,,,
2006-10-16,17.85,14.0,21.7,23.0,,,
2006-10-17,13.55,12.5,14.6,22.5,,,
2006-10-18,15.299999999999999,13.2,17.4,2.2,,,
2006-10-19,14.100000000000001,13.4,14.8,5.5,,,
2006-10-20,14.15,13.0,15.3,20.9,,,
2006-10-21,15.15,13.3,17.0,0.0,,,
2006-10-22,15.0,12.6,17.4,18.7,,,
2006-10-23,14.45,12.2,16.7,4.6,,,
2006-10-24,14.05,10.9,17.2,0.9,,,
2006-10-25,15.55,14.0,17.1,18.7,,,
2006-10-26,15.75,13.0,18.5,0.3,,,
2006-10-27,17.25,13.5,21.0,0.0,,,
2006-10-28,20.0,15.6,24.4,0.0,,,
2006-10-29,19.95,14.4,25.5,0.0,,,
2006-10-30,18.0,14.0,22.0,0.0,,,
2006-10-31,16.95,12.2,21.7,0.0,,,
2006-11-01,16.9,13.2,20.6,0.0,,,
2006-11-02,15.3,12.4,18.2,8.4,,,
2006-11-03,12.7,10.8,14.6,25.1,,,
2006-11-04,11.85,11.2,12.5,30.2,,,
2006-11-05,12.05,10.4,13.7,0.5,,,
2006-11-06,12.5,10.0,15.0,0.0,,,
2006-11-07,13.35,12.5,14.2,28.8,,,
2006-11-08,14.2,12.2,16.2,0.0,,,
2006-11-09,14.9,12.0,17.8,0.0,,,
2006-11-10,14.1,9.8,18.4,0.0,,,
2006-11-11,12.75,8.2,17.3,0.0,,,
2006-11-12,12.5,8.2,16.8,0.0,,,
2006-11-13,11.9,7.0,16.8,0.0,,,
